timestamp,total_requests,total_cpu
2023-01-01 01:47:00,4466644.0,6430.034000000001
2023-01-01 01:48:00,4428602.0,6490.545999999999
2023-01-01 01:49:00,4416820.0,6550.754
2023-01-01 01:50:00,4413626.0,6609.635999999999
2023-01-01 01:51:00,4390094.0,6670.773999999999
2023-01-01 01:52:00,4368054.0,6729.835999999999
2023-01-01 01:53:00,4340784.0,6789.994
2023-01-01 01:54:00,4342312.0,6848.67
2023-01-01 01:55:00,4324306.0,6910.886
2023-01-01 01:56:00,4305994.0,6970.1500000000015
2023-01-01 01:57:00,4254012.0,7030.147999999999
2023-01-01 01:58:00,4213898.0,7088.3420000000015
2023-01-01 01:59:00,4145710.0,7149.303999999999
2023-01-01 02:00:00,4834386.0,7210.1
2023-01-01 02:01:00,4538170.0,7270.308000000002
2023-01-01 02:02:00,4263864.0,7328.638
2023-01-01 02:03:00,4280576.0,7390.2620000000015
2023-01-01 02:04:00,4292990.0,7448.814
2023-01-01 02:05:00,4276260.0,7509.57
2023-01-01 02:06:00,4197160.0,7568.553999999999
2023-01-01 02:07:00,4147584.0,7630.25
2023-01-01 02:08:00,4107322.0,7690.1900000000005
2023-01-01 02:09:00,4103254.0,7749.76
2023-01-01 02:10:00,4136834.0,7809.372
2023-01-01 02:11:00,4076866.0,7870.623999999999
2023-01-01 02:12:00,4065620.0,7929.704000000001
2023-01-01 02:13:00,4041458.0,7989.646000000002
2023-01-01 02:14:00,4027206.0,8048.8640000000005
2023-01-01 02:15:00,4017450.0,8110.191999999999
2023-01-01 02:16:00,3995232.0,8169.198
2023-01-01 02:17:00,3984714.0,8230.304000000004
2023-01-01 02:18:00,3958826.0,8289.146000000002
2023-01-01 02:19:00,3936894.0,8349.868000000004
2023-01-01 02:20:00,3958640.0,8409.025999999998
2023-01-01 02:21:00,3940034.0,8469.796000000006
2023-01-01 02:22:00,3910746.0,8529.62
2023-01-01 02:23:00,3905944.0,8589.846000000001
2023-01-01 02:24:00,3888226.0,8649.048000000006
2023-01-01 02:25:00,3891050.0,8709.676000000001
2023-01-01 02:26:00,3871186.0,8768.747999999998
2023-01-01 02:27:00,3832300.0,8827.918000000003
2023-01-01 02:28:00,3801680.0,8888.939999999999
2023-01-01 02:29:00,3723310.0,8948.724
2023-01-01 02:30:00,4201836.0,9011.466
2023-01-01 02:31:00,4032380.0,9070.294000000004
2023-01-01 02:32:00,3719370.0,9129.880000000003
2023-01-01 02:33:00,3746112.0,9189.634
2023-01-01 02:34:00,3778856.0,9248.732000000002
2023-01-01 02:35:00,3827592.0,9309.466000000004
2023-01-01 02:36:00,3780830.0,9369.278000000004
2023-01-01 02:37:00,3749102.0,9429.048000000003
2023-01-01 02:38:00,3724698.0,9488.422
2023-01-01 02:39:00,3744828.0,9548.544000000002
2023-01-01 02:40:00,3766544.0,9609.136000000002
2023-01-01 02:41:00,3725954.0,9669.192000000001
2023-01-01 02:42:00,3693360.0,9728.118000000004
2023-01-01 02:43:00,3692576.0,9788.827999999998
2023-01-01 02:44:00,3689408.0,9847.974
2023-01-01 02:45:00,3701018.0,9908.078
2023-01-01 02:46:00,3689998.0,9967.580000000002
2023-01-01 02:47:00,3662366.0,10027.715999999997
2023-01-01 02:48:00,3650064.0,10088.458000000002
2023-01-01 02:49:00,3641148.0,10148.114000000001
2023-01-01 02:50:00,3656856.0,10207.882000000001
2023-01-01 02:51:00,3636200.0,10267.898
2023-01-01 02:52:00,3630804.0,10328.198000000004
2023-01-01 02:53:00,3612694.0,10387.118000000002
2023-01-01 02:54:00,3591870.0,10448.104000000003
2023-01-01 02:55:00,3600650.0,10507.880000000003
2023-01-01 02:56:00,3590180.0,10568.264000000001
2023-01-01 02:57:00,3574422.0,10629.292000000001
2023-01-01 02:58:00,3551634.0,10688.85
2023-01-01 02:59:00,3480900.0,10748.926
2023-01-01 03:00:00,4433772.0,10807.903999999999
2023-01-01 03:01:00,4102802.0,10868.284
2023-01-01 03:02:00,3609614.0,10927.848000000002
2023-01-01 03:03:00,3625228.0,10987.672000000002
2023-01-01 03:04:00,3638832.0,11048.020000000004
2023-01-01 03:05:00,3633898.0,11108.808000000003
2023-01-01 03:06:00,3595444.0,11169.004000000003
2023-01-01 03:07:00,3540550.0,11228.906000000003
2023-01-01 03:08:00,3514114.0,11287.932000000003
2023-01-01 03:09:00,3516222.0,11348.942000000003
2023-01-01 03:10:00,3539208.0,11409.546
2023-01-01 03:11:00,3498664.0,11468.842
2023-01-01 03:12:00,3465024.0,11529.266000000001
2023-01-01 03:13:00,3454278.0,11588.240000000003
2023-01-01 03:14:00,3433810.0,11647.824
2023-01-01 03:15:00,3451064.0,11709.200000000003
2023-01-01 03:16:00,3432852.0,11768.537999999999
2023-01-01 03:17:00,3411676.0,11828.686000000002
2023-01-01 03:18:00,3406996.0,11888.996000000003
2023-01-01 03:19:00,3390594.0,11948.508
2023-01-01 03:20:00,3400220.0,12008.416
2023-01-01 03:21:00,3369838.0,12068.390000000001
2023-01-01 03:22:00,3353346.0,12128.172000000004
2023-01-01 03:23:00,3340160.0,12188.536000000002
2023-01-01 03:24:00,3321880.0,12247.354
2023-01-01 03:25:00,3318084.0,12306.754000000003
2023-01-01 03:26:00,3318678.0,12368.01
2023-01-01 03:27:00,3302588.0,12427.716000000004
2023-01-01 03:28:00,3262470.0,12487.648000000001
2023-01-01 03:29:00,3163288.0,12549.544000000002
2023-01-01 03:30:00,3602790.0,12609.452000000001
2023-01-01 03:31:00,3462066.0,12668.794000000002
2023-01-01 03:32:00,3168798.0,12728.816000000003
2023-01-01 03:33:00,3187512.0,12788.2
2023-01-01 03:34:00,3223438.0,12847.194000000001
2023-01-01 03:35:00,3274934.0,12908.612000000003
2023-01-01 03:36:00,3257822.0,12967.678000000002
2023-01-01 03:37:00,3233438.0,13028.038000000004
2023-01-01 03:38:00,3220864.0,13087.880000000003
2023-01-01 03:39:00,3217026.0,13148.152000000006
2023-01-01 03:40:00,3255416.0,13207.338000000002
2023-01-01 03:41:00,3215872.0,13268.286000000004
2023-01-01 03:42:00,3182546.0,13328.092
2023-01-01 03:43:00,3173032.0,13387.903999999999
2023-01-01 03:44:00,3174964.0,13447.054000000002
2023-01-01 03:45:00,3178802.0,13506.778000000002
2023-01-01 03:46:00,3161920.0,13568.112000000001
2023-01-01 03:47:00,3169622.0,13628.170000000002
2023-01-01 03:48:00,3152406.0,13687.482000000004
2023-01-01 03:49:00,3134708.0,13747.336000000001
2023-01-01 03:50:00,3161834.0,13808.760000000002
2023-01-01 03:51:00,3120614.0,13869.594000000001
2023-01-01 03:52:00,3055104.0,13927.177999999998
2023-01-01 03:53:00,3039250.0,13986.622000000003
2023-01-01 03:54:00,3034578.0,14047.433999999997
2023-01-01 03:55:00,3035104.0,14107.882000000003
2023-01-01 03:56:00,3016762.0,14166.568000000003
2023-01-01 03:57:00,2978616.0,14228.514000000003
2023-01-01 03:58:00,2951334.0,14288.316000000003
2023-01-01 03:59:00,2859624.0,14347.288000000004
2023-01-01 04:00:00,3608470.0,14406.968
2023-01-01 04:01:00,3353696.0,14467.634000000004
2023-01-01 04:02:00,3032818.0,14527.068
2023-01-01 04:03:00,3020752.0,14586.958000000002
2023-01-01 04:04:00,3001758.0,14646.010000000002
2023-01-01 04:05:00,3028466.0,14707.692000000003
2023-01-01 04:06:00,2982010.0,14766.630000000003
2023-01-01 04:07:00,2949042.0,14827.619999999999
2023-01-01 04:08:00,2888310.0,14887.494000000002
2023-01-01 04:09:00,2883878.0,14946.950000000003
2023-01-01 04:10:00,2907000.0,15007.808000000003
2023-01-01 04:11:00,2881504.0,15068.056000000004
2023-01-01 04:12:00,2865802.0,15128.500000000002
2023-01-01 04:13:00,2847054.0,15188.024000000003
2023-01-01 04:14:00,2839936.0,15248.84
2023-01-01 04:15:00,2847550.0,15307.300000000003
2023-01-01 04:16:00,2830738.0,15367.450000000003
2023-01-01 04:17:00,2826698.0,15427.444000000001
2023-01-01 04:18:00,2812080.0,15487.280000000002
2023-01-01 04:19:00,2806358.0,15546.886000000002
2023-01-01 04:20:00,2815108.0,15606.434000000001
2023-01-01 04:21:00,2796932.0,15668.114000000001
2023-01-01 04:22:00,2791054.0,15726.634000000002
2023-01-01 04:23:00,2780544.0,15786.474
2023-01-01 04:24:00,2770948.0,15846.592
2023-01-01 04:25:00,2776346.0,15905.772000000003
2023-01-01 04:26:00,2761372.0,15966.922
2023-01-01 04:27:00,2744970.0,16026.66
2023-01-01 04:28:00,2706284.0,16088.042000000001
2023-01-01 04:29:00,2645182.0,16147.836000000001
2023-01-01 04:30:00,3123152.0,16208.514000000003
2023-01-01 04:31:00,2934988.0,16268.024000000001
2023-01-01 04:32:00,2696216.0,16327.980000000001
2023-01-01 04:33:00,2702880.0,16388.136000000002
2023-01-01 04:34:00,2741190.0,16447.138000000003
2023-01-01 04:35:00,2801010.0,16508.630000000005
2023-01-01 04:36:00,2770894.0,16567.722
2023-01-01 04:37:00,2744224.0,16627.452
2023-01-01 04:38:00,2722010.0,16687.38800000001
2023-01-01 04:39:00,2711472.0,16747.79200000001
2023-01-01 04:40:00,2747690.0,16807.460000000003
2023-01-01 04:41:00,2723820.0,16867.413999999997
2023-01-01 04:42:00,2696638.0,16927.372
2023-01-01 04:43:00,2693036.0,16985.968000000004
2023-01-01 04:44:00,2684886.0,17046.408000000007
2023-01-01 04:45:00,2690222.0,17106.052000000007
2023-01-01 04:46:00,2680684.0,17166.850000000002
2023-01-01 04:47:00,2671228.0,17225.812
2023-01-01 04:48:00,2669092.0,17286.424000000006
2023-01-01 04:49:00,2658954.0,17346.830000000005
2023-01-01 04:50:00,2684216.0,17406.934
2023-01-01 04:51:00,2668100.0,17466.620000000006
2023-01-01 04:52:00,2654790.0,17527.328
2023-01-01 04:53:00,2652296.0,17587.182000000004
2023-01-01 04:54:00,2646602.0,17646.58200000001
2023-01-01 04:55:00,2651180.0,17707.538000000004
2023-01-01 04:56:00,2647144.0,17767.340000000004
2023-01-01 04:57:00,2628690.0,17826.732000000007
2023-01-01 04:58:00,2606808.0,17886.480000000003
2023-01-01 04:59:00,2567580.0,17946.626
2023-01-01 05:00:00,3315166.0,18007.174
2023-01-01 05:01:00,3600572.0,18068.864
2023-01-01 05:02:00,2721518.0,18127.31
2023-01-01 05:03:00,2680256.0,18187.888000000003
2023-01-01 05:04:00,2673160.0,18247.416000000005
2023-01-01 05:05:00,2731164.0,18307.42
2023-01-01 05:06:00,2700102.0,18367.936000000005
2023-01-01 05:07:00,2658228.0,18426.726000000006
2023-01-01 05:08:00,2642220.0,18487.518
2023-01-01 05:09:00,2646494.0,18547.00600000001
2023-01-01 05:10:00,2691224.0,18607.539999999997
2023-01-01 05:11:00,2659994.0,18667.29
2023-01-01 05:12:00,2648844.0,18727.698000000008
2023-01-01 05:13:00,2634710.0,18786.778000000006
2023-01-01 05:14:00,2627470.0,18846.042000000005
2023-01-01 05:15:00,2658846.0,18908.694
2023-01-01 05:16:00,2641306.0,18967.008
2023-01-01 05:17:00,2637476.0,19026.471999999998
2023-01-01 05:18:00,2622432.0,19086.264000000006
2023-01-01 05:19:00,2617682.0,19147.236
2023-01-01 05:20:00,2668766.0,19206.92400000001
2023-01-01 05:21:00,2626356.0,19266.822
2023-01-01 05:22:00,2636144.0,19327.124000000007
2023-01-01 05:23:00,2626472.0,19387.076000000005
2023-01-01 05:24:00,2625990.0,19447.136000000002
2023-01-01 05:25:00,2650422.0,19508.284000000003
2023-01-01 05:26:00,2631970.0,19566.600000000006
2023-01-01 05:27:00,2615570.0,19627.028000000002
2023-01-01 05:28:00,2591334.0,19687.122000000003
2023-01-01 05:29:00,2538386.0,19747.632000000005
2023-01-01 05:30:00,3070240.0,19807.84
2023-01-01 05:31:00,2838160.0,19867.822000000004
2023-01-01 05:32:00,2598598.0,19927.028000000002
2023-01-01 05:33:00,2610900.0,19985.936000000005
2023-01-01 05:34:00,2646656.0,20045.952
2023-01-01 05:35:00,2706188.0,20106.914
2023-01-01 05:36:00,2688906.0,20166.196000000004
2023-01-01 05:37:00,2666512.0,20226.392000000007
2023-01-01 05:38:00,2648766.0,20286.974000000006
2023-01-01 05:39:00,2653468.0,20346.164
2023-01-01 05:40:00,2739292.0,20407.190000000006
2023-01-01 05:41:00,2683770.0,20466.892000000003
2023-01-01 05:42:00,2676224.0,20526.708000000002
2023-01-01 05:43:00,2647618.0,20586.876000000007
2023-01-01 05:44:00,2648800.0,20645.904000000006
2023-01-01 05:45:00,2686602.0,20706.054000000007
2023-01-01 05:46:00,2668576.0,20766.538000000004
2023-01-01 05:47:00,2666750.0,20826.84400000001
2023-01-01 05:48:00,2672452.0,20886.018000000007
2023-01-01 05:49:00,2673806.0,20946.816000000003
2023-01-01 05:50:00,2769512.0,21006.226
2023-01-01 05:51:00,2708840.0,21066.938000000002
2023-01-01 05:52:00,2707046.0,21126.578000000005
2023-01-01 05:53:00,2701200.0,21185.792000000005
2023-01-01 05:54:00,2698196.0,21246.336000000003
2023-01-01 05:55:00,2753494.0,21306.166000000005
2023-01-01 05:56:00,2718110.0,21366.742000000002
2023-01-01 05:57:00,2707148.0,21426.718000000004
2023-01-01 05:58:00,2709004.0,21486.663999999997
2023-01-01 05:59:00,2764002.0,21546.38400000001
2023-01-01 06:00:00,3855202.0,21606.64800000001
2023-01-01 06:01:00,3173374.0,21667.65400000001
2023-01-01 06:02:00,2838164.0,21727.042000000005
2023-01-01 06:03:00,2841488.0,21786.45
2023-01-01 06:04:00,2852828.0,21846.742000000002
2023-01-01 06:05:00,2940324.0,21906.98
2023-01-01 06:06:00,2893580.0,21966.746000000006
2023-01-01 06:07:00,2849524.0,22027.730000000003
2023-01-01 06:08:00,2854712.0,22086.574
2023-01-01 06:09:00,2867802.0,22146.628
2023-01-01 06:10:00,3038316.0,22207.390000000003
2023-01-01 06:11:00,2927318.0,22267.098
2023-01-01 06:12:00,2897426.0,22326.508000000005
2023-01-01 06:13:00,2896356.0,22387.188000000006
2023-01-01 06:14:00,2895746.0,22447.164
2023-01-01 06:15:00,2978528.0,22508.038000000004
